MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Sale Type,Sale Condition,SalePrice
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,1969,1969,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1427.0,Gd,Y,1427,1427,2,TA,7,Typ,0,None,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,None,WD ,Normal,183000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,1968,1968,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1740.0,Fa,Y,1740,1740,1,TA,8,Typ,1,TA,Attchd,1968.0,RFn,2.0,512.0,TA,TA,Y,GdWo,WD ,Family,150000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,1971,2004,Gable,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,1258.0,Ex,Y,1258,1258,2,Gd,5,Typ,0,None,Attchd,1971.0,RFn,2.0,528.0,TA,TA,Y,None,COD,Abnorml,145000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,1Fam,1Story,7,1967,1967,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1620.0,Ex,Y,1620,1620,2,Gd,8,Typ,1,Gd,Attchd,1967.0,Unf,2.0,578.0,TA,TA,Y,None,WD ,Normal,215000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Duplex,1Story,5,1965,1965,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1625.0,Ex,Y,1625,1625,2,TA,8,Typ,0,None,Detchd,1965.0,Unf,2.0,484.0,TA,TA,Y,None,ConLD,Normal,140500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,1974,1997,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1522.0,TA,Y,1548,2614,2,TA,9,Typ,1,TA,Attchd,1974.0,RFn,2.0,624.0,TA,TA,Y,None,WD ,Normal,240000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,1Fam,2Story,5,1968,1968,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,732.0,Ex,Y,732,1464,1,TA,7,Typ,0,None,Attchd,1968.0,Unf,2.0,470.0,TA,TA,Y,None,WD ,Normal,141000
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,1965,2008,Gable,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912.0,Ex,Y,912,912,1,Gd,5,Typ,0,None,Detchd,1992.0,Unf,2.0,576.0,TA,TA,Y,None,WD ,Normal,147000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1965,2005,Hip,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,912.0,Ex,Y,925,925,1,TA,5,Typ,0,None,Detchd,1978.0,Unf,2.0,576.0,TA,TA,Y,None,WD ,Normal,135000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,1965,1965,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1728.0,TA,Y,1728,1728,2,TA,10,Typ,0,None,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,None,WD ,Normal,145000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,1965,1965,Gable,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1728.0,TA,Y,1728,1728,2,TA,10,Typ,0,None,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,None,WD ,Normal,142600
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Duplex,1Story,5,1973,1973,Gable,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1656.0,TA,Y,1656,1656,2,TA,8,Typ,0,None,Detchd,1973.0,Unf,2.0,506.0,TA,TA,Y,None,WD ,Normal,135000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,1971,1971,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,Unf,825.0,TA,Y,845,1670,1,TA,7,Typ,0,None,Attchd,1971.0,Fin,2.0,464.0,TA,TA,Y,None,WD ,Normal,170000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,8,1976,1996,Hip,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,1142.0,Ex,Y,1175,2715,3,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2.0,831.0,TA,TA,Y,None,WD ,Normal,299800
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,1974,1974,Hip,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,901.0,TA,Y,943,1876,2,Gd,8,Typ,1,TA,Attchd,1974.0,RFn,2.0,540.0,Gd,TA,Y,None,WD ,Normal,185000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,1Fam,2Story,6,1966,2000,Hip,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,800.0,Gd,Y,800,1632,1,Gd,7,Typ,0,None,Attchd,1966.0,Unf,2.0,484.0,TA,TA,Y,None,WD ,Normal,173000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,SFoyer,7,1961,2007,Gable,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,Unf,944.0,Gd,Y,999,999,1,Ex,6,Typ,0,None,Attchd,1961.0,RFn,2.0,588.0,TA,TA,Y,None,WD ,Normal,178400
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,1Fam,2Story,7,1968,1968,Gable,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,832.0,Gd,Y,1098,1978,2,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2.0,486.0,TA,TA,Y,GdPrv,WD ,Normal,176000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1956,1956,Gable,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,TA,Y,1014,1014,1,TA,6,Typ,0,None,Attchd,1956.0,RFn,1.0,267.0,TA,TA,Y,GdWo,WD ,Normal,98000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,1957,1957,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,907.0,Ex,Y,907,907,1,TA,5,Typ,0,None,Detchd,1964.0,Unf,1.0,352.0,TA,TA,Y,None,WD ,Normal,109008
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,1956,1956,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,952.0,Ex,Y,952,952,1,TA,4,Typ,0,None,Detchd,1956.0,Unf,1.0,283.0,TA,TA,Y,None,WD ,Normal,135750
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1963,1963,Hip,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,1120.0,Gd,Y,1128,1128,2,TA,6,Typ,0,None,Attchd,1963.0,RFn,2.0,525.0,TA,TA,Y,MnPrv,WD ,Normal,155000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1964,1964,Gable,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1425.0,Gd,Y,1425,1425,2,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2.0,576.0,TA,TA,Y,None,WD ,Normal,180500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,1966,1966,Gable,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,1127.0,TA,Y,1165,1165,1,TA,6,Typ,0,None,Attchd,1966.0,RFn,2.0,490.0,Gd,Gd,Y,GdPrv,WD ,Normal,174900
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1965,1965,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1136.0,TA,Y,1136,1136,1,TA,5,Typ,1,Gd,Attchd,1965.0,RFn,1.0,384.0,TA,TA,Y,None,WD ,Normal,140000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1964,1964,Hip,HdBoard,HdBoard,Stone,260.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,1092.0,Ex,Y,1092,1092,1,TA,6,Typ,0,None,Attchd,1964.0,RFn,2.0,504.0,TA,Gd,Y,MnPrv,WD ,Normal,145000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,1965,1999,Gable,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,1219.0,Gd,Y,1265,1265,2,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,MnPrv,WD ,Normal,179900
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,1Fam,SLvl,6,1964,1964,Gable,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Rec,1248.0,TA,Y,1350,1350,1,TA,6,Typ,0,None,Attchd,1964.0,RFn,2.0,520.0,TA,TA,Y,GdPrv,WD ,Normal,168500
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,1961,1961,Gable,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1114.0,TA,Y,1114,1114,1,TA,5,Typ,0,None,Attchd,1961.0,RFn,2.0,451.0,TA,TA,Y,None,COD,Abnorml,140000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1959,2006,Gable,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,1053.0,Ex,Y,1053,1053,1,Gd,5,Typ,0,None,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,MnPrv,WD ,Normal,145500
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1959,1959,Hip,HdBoard,HdBoard,Stone,243.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,1252.0,Ex,Y,1252,1252,1,Gd,7,Typ,0,None,Detchd,1960.0,Unf,2.0,528.0,TA,TA,Y,None,WD ,Normal,142000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,1960,1960,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Rec,1100.0,TA,Y,1100,1100,1,TA,6,Typ,1,Po,Attchd,1960.0,RFn,1.0,312.0,TA,TA,Y,GdWo,WD ,Normal,141000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,1960,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1118.0,Ex,Y,1118,1118,1,Gd,6,Typ,0,None,Attchd,1960.0,RFn,1.0,264.0,TA,TA,Y,MnPrv,WD ,Normal,153000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,1Fam,1Story,3,1949,1950,Hip,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,None,None,None,None,None,0.0,TA,N,720,720,1,TA,4,Typ,0,None,Detchd,1955.0,Unf,1.0,287.0,TA,Fa,Y,None,WD ,Normal,72500
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,3,1935,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,270.0,Gd,Y,729,729,1,TA,5,Maj2,0,None,None,1979.0,None,0.0,0.0,None,None,N,None,WD ,Normal,52000
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Artery,2fmCon,1.5Unf,5,1939,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,Unf,991.0,Ex,Y,1077,1077,1,TA,5,Typ,2,TA,Attchd,1939.0,RFn,1.0,205.0,Gd,TA,Y,None,WD ,Normal,118000
RL,Pave,None,IR1,Bnk,AllPub,Inside,Mod,BrkSide,RRAn,1Fam,2Story,4,1937,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,348.0,TA,Y,453,906,1,TA,5,Typ,0,None,Basment,1937.0,Unf,1.0,231.0,Fa,TA,Y,None,WD ,Normal,87000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,203.0,Fa,Fa,CBlock,TA,TA,No,Rec,Unf,1296.0,TA,Y,1496,1496,2,Gd,6,Typ,0,None,Attchd,1960.0,RFn,2.0,450.0,TA,TA,Y,MnPrv,WD ,Normal,141500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,6,1950,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1032.0,TA,Y,1032,1252,1,TA,6,Typ,0,None,Attchd,1950.0,Unf,1.0,288.0,TA,TA,Y,None,WD ,Abnorml,119000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1950,2006,Gable,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Rec,572.0,Gd,Y,1337,1337,1,Gd,7,Typ,1,Gd,Attchd,1950.0,RFn,1.0,264.0,TA,TA,Y,None,WD ,Normal,141500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,1955,1996,Hip,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,992.0,Gd,Y,1661,1661,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1.0,377.0,TA,TA,Y,MnPrv,WD ,Normal,165500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,1Fam,1Story,5,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1036.0,Ex,Y,1036,1036,1,TA,5,Typ,0,None,Attchd,1953.0,RFn,1.0,312.0,TA,TA,Y,MnPrv,WD ,Normal,112900
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,1965,1988,Gable,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,864.0,TA,Y,902,1820,1,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2.0,492.0,TA,TA,Y,GdPrv,WD ,Normal,201800
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1961,1961,Gable,WdShing,Wd Shng,BrkCmn,491.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1362.0,TA,Y,1362,1362,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,2.0,504.0,TA,TA,Y,None,COD,Normal,163000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1961,1961,Gable,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1144.0,Gd,Y,1144,1144,1,TA,6,Typ,0,None,Attchd,1961.0,Unf,2.0,456.0,TA,TA,Y,GdWo,WD ,Normal,139950
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1962,2005,Gable,Wd Sdng,Wd Sdng,BrkFace,237.0,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,1319.0,TA,Y,1537,1537,1,Gd,7,Typ,1,Gd,Attchd,1962.0,RFn,2.0,462.0,TA,TA,Y,GdPrv,COD,Abnorml,174000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,SLvl,6,1962,1962,Gable,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1099.0,Gd,Y,1431,1431,1,TA,6,Typ,1,Gd,Basment,1962.0,RFn,1.0,296.0,TA,TA,Y,None,WD ,Normal,165000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,1966,1999,Gable,VinylSd,VinylSd,BrkFace,410.0,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,1104.0,Ex,Y,1104,1988,2,Gd,9,Typ,1,Gd,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,MnPrv,WD ,Normal,227000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1955,1955,Hip,Wd Sdng,Wd Sdng,BrkFace,151.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1098.0,TA,Y,1098,1098,1,TA,6,Typ,0,None,Attchd,1955.0,Unf,1.0,260.0,TA,TA,Y,None,WD ,Normal,135000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1963,1963,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1144.0,TA,Y,1144,1144,1,TA,6,Typ,0,None,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,None,COD,Normal,124000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1962,1980,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,BLQ,931.0,TA,Y,1283,1283,1,TA,6,Typ,0,None,Detchd,1980.0,Unf,2.0,506.0,TA,TA,Y,None,WD ,Normal,140000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1957,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1176.0,TA,Y,1176,1176,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1.0,292.0,TA,TA,Y,None,WD ,Normal,136500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1959,1998,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1248.0,TA,Y,1440,1440,2,Gd,7,Typ,0,None,Attchd,1959.0,RFn,1.0,480.0,TA,TA,Y,None,WD ,Normal,185000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1958,1958,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1261.0,Ex,Y,1261,1261,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,2.0,433.0,TA,TA,Y,None,WD ,Normal,163000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,1958,1958,Gable,Wd Sdng,Wd Sdng,BrkFace,187.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1395.0,Ex,Y,1570,1570,1,TA,5,Typ,1,TA,Attchd,1958.0,RFn,2.0,441.0,TA,TA,Y,None,WD ,Normal,166800
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,1196.0,Gd,Y,1196,1196,1,TA,6,Typ,1,Gd,Attchd,1956.0,RFn,1.0,297.0,TA,TA,Y,None,WD ,Normal,139000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,1957,1957,Gable,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1392.0,TA,Y,1392,1392,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2.0,458.0,TA,TA,Y,None,WD ,Normal,166000
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,1958,1958,Hip,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,1080.0,Gd,Y,1080,1080,1,TA,5,Typ,0,None,Attchd,1958.0,Unf,1.0,288.0,TA,TA,Y,None,WD ,Normal,136000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1956,1958,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1104.0,Gd,Y,1104,1104,1,TA,5,Typ,0,None,Attchd,1956.0,RFn,1.0,384.0,TA,TA,Y,None,WD ,Normal,133000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1952,1952,Gable,MetalSd,MetalSd,Stone,52.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,720.0,Ex,Y,882,882,1,Gd,4,Typ,0,None,Attchd,1952.0,Unf,1.0,240.0,TA,TA,Y,MnPrv,WD ,Normal,116000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,1953,1953,Gable,MetalSd,MetalSd,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1152.0,TA,Y,1152,1152,1,TA,6,Typ,0,None,Detchd,1971.0,Unf,2.0,636.0,TA,TA,Y,None,WD ,Normal,137500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Sev,NAmes,Norm,1Fam,1Story,5,1953,1953,Hip,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,LwQ,984.0,TA,N,950,950,1,TA,5,Typ,0,None,Detchd,1953.0,Unf,2.0,400.0,TA,TA,Y,GdWo,WD ,Normal,130000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,1957,1957,Gable,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,998.0,TA,Y,1790,1790,2,TA,6,Typ,2,Gd,Attchd,1957.0,Fin,2.0,540.0,TA,TA,Y,None,WD ,Normal,180000
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,1951,1951,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,952.0,TA,Y,952,952,1,TA,4,Typ,0,None,Detchd,1988.0,Unf,2.0,840.0,TA,TA,Y,None,COD,Abnorml,139000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1953,1953,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,773.0,Gd,Y,773,773,1,TA,4,Typ,0,None,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,None,WD ,Abnorml,110000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,1957,1982,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,None,None,None,None,None,0.0,Gd,Y,1764,1764,2,TA,7,Maj2,1,TA,Attchd,1957.0,Fin,1.0,301.0,TA,TA,Y,None,WD ,Normal,100000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,1947,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,832.0,TA,Y,832,1216,1,TA,6,Typ,0,None,Detchd,1947.0,Unf,1.0,336.0,TA,TA,Y,None,COD,Abnorml,118500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,1957,1957,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1824.0,Fa,Y,1824,1824,2,TA,9,Typ,0,None,Detchd,1958.0,Unf,2.0,484.0,TA,TA,Y,None,WD ,Normal,146000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,4,1948,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,TA,N,869,869,1,TA,3,Typ,0,None,Detchd,1948.0,Unf,1.0,390.0,Fa,TA,N,GdPrv,WD ,Normal,89900
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,5,1925,1950,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,747.0,TA,Y,747,1159,1,TA,5,Typ,0,None,Detchd,1932.0,Unf,1.0,288.0,Fa,TA,N,None,WD ,Normal,114000
RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,5,1945,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,913.0,TA,Y,1048,1558,1,TA,6,Typ,1,TA,Attchd,1962.0,Unf,1.0,288.0,TA,TA,Y,None,WD ,Normal,140000
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,1940,2005,Gambrel,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,Unf,672.0,Gd,Y,672,672,1,TA,4,Typ,0,None,Detchd,1997.0,Unf,1.0,308.0,TA,TA,N,None,WD ,Normal,86900
